,hour,longitude,latitude,value,,,,
9636,22,116.3708,39.9223,13,,,,
9637,22,116.3994,39.9295,100,,,,
9638,22,116.4462,39.9397,5,,,,
9639,22,116.6277,40.3702,17,,,,
9640,22,116.2736,39.913,149,,,,
9641,22,116.3085,40.1756,14,,,,
9642,22,116.5594,40.3849,13,,,,
9643,22,116.2904,40.0256,12,,,,
9644,22,116.4343,39.9834,17,,,,
9645,22,117.187,40.1256,16,,,,
9646,22,116.4246,40.0688,18,,,,
9647,22,116.7277,39.8608,4,,,,
9648,22,116.4542,39.9571,32,,,,
9649,22,116.353,39.9962,68,,,,
9650,22,116.4644,40.011,18,,,,
9651,22,116.6942,40.4027,4,,,,
9652,22,116.2758,39.8877,16,,,,
9653,22,116.1983,39.8423,8,,,,
9654,22,116.8654,40.4017,17,,,,
9655,22,116.4968,39.7652,10,,,,
9656,22,116.3886,39.798,16,,,,
9657,22,116.3477,40.0968,9,,,,
9658,22,116.6764,40.1183,37,,,,
9659,22,116.6221,40.061,60,,,,
9660,22,116.3319,39.7778,66,,,,
9661,22,116.4215,39.8461,28,,,,
9662,22,116.3497,39.7896,21,,,,
9663,22,116.3657,39.974,6,,,,
9664,22,116.3628,40.0679,68,,,,
9665,22,116.3803,40.0959,12,,,,
9666,22,116.2077,39.9502,5,,,,
9667,22,116.3408,39.7699,50,,,,
9668,22,116.8009,40.3603,8,,,,
9669,22,116.281,40.0371,13,,,,
9670,22,116.6592,40.1183,24,,,,
9671,22,116.473,39.892,37,,,,
9672,22,116.3788,40.0133,12,,,,
9673,22,116.4999,40.0501,14,,,,
9674,22,116.3682,39.9933,6,,,,
9675,22,116.5382,39.9114,4,,,,
9676,22,116.5588,40.179,5,,,,
9677,22,116.418,40.1218,9,,,,
9678,22,116.2949,39.9639,84,,,,
9679,22,116.8356,40.338,38,,,,
9680,22,116.3227,40.0478,57,,,,
9681,22,116.4806,39.9139,337,,,,
9682,22,116.6256,40.139,9,,,,
9683,22,116.6238,39.9319,16,,,,
9684,22,116.8609,40.3711,4,,,,
9685,22,116.3806,39.8633,76,,,,
9686,22,116.1106,40.0087,12,,,,
9687,22,116.3094,39.8729,9,,,,
9688,22,116.3801,39.9287,114,,,,
9689,22,116.5107,39.8152,38,,,,
9690,22,116.3157,39.9521,12,,,,
9691,22,116.6507,39.9131,186,,,,
9692,22,116.4023,39.8227,22,,,,
9693,22,116.4726,39.8647,10,,,,
9694,22,116.4053,39.8518,12,,,,
9695,22,116.2904,39.8969,41,,,,
9696,22,116.6135,40.153,28,,,,
9697,22,116.6686,39.9113,141,,,,
9698,22,116.2966,39.821,17,,,,
9699,22,116.615,40.12,10,,,,
9700,22,116.1965,39.9404,20,,,,
9701,22,116.3175,39.8538,33,,,,
9702,22,116.2999,39.9385,25,,,,
9703,22,116.2181,39.9226,10,,,,
9704,22,116.3417,39.7367,45,,,,
9705,22,116.29,39.7284,21,,,,
9706,22,116.5128,39.8759,13,,,,
9707,22,116.4185,40.0774,38,,,,
9708,22,116.6711,39.888,29,,,,
9709,22,116.7155,39.8717,9,,,,
9710,22,116.44,40.0519,30,,,,
9711,22,116.4749,39.9913,93,,,,
9712,22,116.3556,40.0386,65,,,,
9713,22,116.6271,40.2972,10,,,,
9714,22,116.5653,39.9771,12,,,,
9715,22,116.4972,39.8515,9,,,,
9716,22,116.5127,40.0096,30,,,,
9717,22,116.6921,39.9327,12,,,,
9718,22,116.49,40.013,38,,,,
9719,22,116.5037,39.9125,10,,,,
9720,22,116.3655,39.8908,25,,,,
9721,22,116.2858,39.9206,153,,,,
9722,22,116.3344,39.7959,78,,,,
9723,22,116.386,39.9456,92,,,,
9724,22,116.6366,40.3494,22,,,,
9725,22,116.35,39.964,65,,,,
9726,22,116.2515,40.2695,14,,,,
9727,22,116.3817,39.9015,66,,,,
9728,22,116.1675,39.7396,26,,,,
9729,22,116.3665,40.0169,8,,,,
9730,22,116.2822,40.2194,8,,,,
9731,22,116.3032,39.9271,24,,,,
9732,22,116.4107,40.0131,32,,,,
9733,22,116.7081,39.8569,13,,,,
9734,22,116.2828,39.9676,5,,,,
9735,22,116.2526,39.9651,8,,,,
9736,22,116.9632,40.3804,10,,,,
9737,22,116.4973,39.9665,33,,,,
9738,22,116.3737,40.0023,42,,,,
9739,22,116.6914,39.8901,24,,,,
9740,22,116.4412,39.9656,21,,,,
9741,22,116.3079,39.8074,10,,,,
9742,22,116.4407,39.9104,342,,,,
9743,22,116.3383,39.7587,84,,,,
9744,22,116.5617,40.0753,49,,,,
9745,22,116.6709,40.3269,90,,,,
9746,22,116.6674,40.3551,20,,,,
9747,22,116.2279,39.8512,6,,,,
9748,22,116.242,40.2303,6,,,,
9749,22,115.9772,40.4729,10,,,,
9750,22,116.3089,39.8371,16,,,,
9751,22,116.6627,39.9531,5,,,,
9752,22,116.6748,40.2103,18,,,,
9753,22,116.5199,39.9308,138,,,,
9754,22,116.1689,39.7627,14,,,,
9755,22,116.385,40.0734,4,,,,
9756,22,116.3773,39.8525,21,,,,
9757,22,116.3179,40.0962,16,,,,
9758,22,116.6487,39.9411,34,,,,
9759,22,116.6503,40.3229,149,,,,
9760,22,115.9078,40.3817,6,,,,
9761,22,116.6666,40.1956,22,,,,
9762,22,116.1766,39.9017,25,,,,
9763,22,116.5969,39.9182,9,,,,
9764,22,116.3901,39.9839,20,,,,
9765,22,116.4133,39.9225,253,,,,
9766,22,116.2469,39.8652,54,,,,
9767,22,116.8505,40.4204,10,,,,
9768,22,116.3626,39.9293,122,,,,
9769,22,116.2946,39.9527,10,,,,
9770,22,116.418,39.6923,26,,,,
9771,22,116.1457,39.742,86,,,,
9772,22,116.3747,39.9121,698,,,,
9773,22,116.4775,39.8434,14,,,,
9774,22,116.4488,39.9018,48,,,,
9775,22,116.3423,39.7486,16,,,,
9776,22,116.094,39.9508,4,,,,
9777,22,116.4099,39.9341,68,,,,
9778,22,116.4582,39.8781,20,,,,
9779,22,116.3057,40.16,13,,,,
9780,22,116.5199,39.7717,13,,,,
9781,22,116.3644,39.8396,33,,,,
9782,22,116.711,40.0884,9,,,,
9783,22,116.2634,40.0859,6,,,,
9784,22,116.3299,40.0826,68,,,,
9785,22,116.2847,39.935,66,,,,
9786,22,116.6458,39.9276,14,,,,
9787,22,116.6627,39.9295,21,,,,
9788,22,116.4554,40.0021,10,,,,
9789,22,116.3841,39.9185,9,,,,
9790,22,116.8403,40.371,17,,,,
9791,22,116.6361,40.3336,54,,,,
9792,22,116.5429,40.0958,4,,,,
9793,22,116.577,40.0831,8,,,,
9794,22,116.1335,39.9401,5,,,,
9795,22,116.258,40.0112,9,,,,
9796,22,116.2178,40.0421,5,,,,
9797,22,116.19,39.7384,9,,,,
9798,22,116.4209,39.979,52,,,,
9799,22,116.3936,39.849,36,,,,
9800,22,117.1254,40.1712,5,,,,
9801,22,116.5202,39.9521,9,,,,
9802,22,116.3249,40.0128,26,,,,
9803,22,116.2292,39.9362,10,,,,
9804,22,116.4093,39.977,9,,,,
9805,22,116.2341,40.0023,16,,,,
9806,22,116.4994,40.0283,12,,,,
9807,22,116.5193,39.9136,121,,,,
9808,22,116.6758,39.8965,14,,,,
9809,22,116.4251,39.9216,1168,,,,
9810,22,116.2981,40.0403,10,,,,
9811,22,116.4308,39.993,93,,,,
9812,22,116.5592,39.9886,5,,,,
9813,22,116.7045,39.8771,88,,,,
9814,22,116.3658,39.9505,33,,,,
9815,22,116.5782,40.0678,5,,,,
9816,22,116.5492,39.949,16,,,,
9817,22,116.6913,40.385,5,,,,
9818,22,116.3516,39.9417,14,,,,
9819,22,116.2386,40.2208,68,,,,
9820,22,116.3113,39.9144,109,,,,
9821,22,116.4684,39.9148,50,,,,
9822,22,116.3039,40.0504,40,,,,
9823,22,116.4627,39.8128,13,,,,
9824,22,116.8808,40.3883,8,,,,
9825,22,116.221,39.9018,14,,,,
9826,22,116.3,39.7865,10,,,,
9827,22,116.6399,40.3603,8,,,,
9828,22,116.5156,40.0297,8,,,,
9829,22,116.1644,39.7304,18,,,,
9830,22,116.4297,40.0812,10,,,,
9831,22,116.6621,39.8963,189,,,,
9832,22,116.5628,40.0301,21,,,,
9833,22,116.3765,39.9827,44,,,,
9834,22,116.3909,40.0156,34,,,,
9835,22,116.3105,40.1179,10,,,,
9836,22,116.4682,39.9528,33,,,,
9837,22,116.8395,40.4108,18,,,,
9838,22,116.4438,39.9987,13,,,,
9839,22,116.4655,39.9838,6,,,,
9840,22,116.3137,39.9719,60,,,,
9841,22,116.2513,39.9223,5,,,,
9842,22,116.2597,39.8727,8,,,,
9843,22,116.5882,39.8078,10,,,,
9844,22,116.6915,40.2962,13,,,,
9845,22,116.6419,40.1154,9,,,,
9846,22,116.6083,39.9313,17,,,,
9847,22,116.6585,40.0873,24,,,,
9848,22,116.4769,40.0052,129,,,,
9849,22,116.5875,39.9102,18,,,,
9850,22,116.8187,40.3806,4,,,,
9851,22,116.2505,40.0769,29,,,,
9852,22,116.4126,40.0621,16,,,,
9853,22,116.4473,39.9282,120,,,,
9854,22,116.3151,40.073,41,,,,
9855,22,116.1968,39.9134,9,,,,
9856,22,116.416,39.8632,24,,,,
9857,22,116.6892,39.9096,120,,,,
9858,22,116.4238,39.9332,12,,,,
9859,22,116.6385,40.3002,40,,,,
9860,22,116.6624,40.148,28,,,,
9861,22,116.5574,40.1119,12,,,,
9862,22,116.3179,39.9381,24,,,,
9863,22,116.541,39.7782,17,,,,
9864,22,116.3018,39.9783,69,,,,
9865,22,116.3323,39.9741,46,,,,
9866,22,116.6952,39.8991,98,,,,
9867,22,116.2305,40.2331,20,,,,
9868,22,116.4386,39.9216,8,,,,
9869,22,116.4712,39.9338,26,,,,
9870,22,118.7408,32.0397,5,,,,
9871,22,116.3946,39.8923,22,,,,
9872,22,116.5518,39.7631,22,,,,
9873,22,116.3394,40.0021,124,,,,
9874,22,116.7147,40.3541,6,,,,
9875,22,117.1035,40.1437,4,,,,
9876,22,116.1264,39.7352,32,,,,
9877,22,116.8036,40.3762,13,,,,
9878,22,116.218,39.9399,16,,,,
9879,22,116.6314,40.308,8,,,,
9880,22,116.1878,39.8107,9,,,,
9881,22,116.6452,40.341,9,,,,
9882,22,117.1314,40.1601,37,,,,
9883,22,116.6325,40.2691,9,,,,
9884,22,116.4352,40.0117,45,,,,
9885,22,116.2902,39.796,8,,,,
9886,22,116.6487,40.2951,4,,,,
9887,22,116.5197,39.8417,28,,,,
9888,22,116.6952,39.9443,13,,,,
9889,22,116.6655,40.3097,49,,,,
9890,22,116.6002,40.0856,105,,,,
9891,22,116.4035,39.7976,20,,,,
9892,22,116.4707,39.9049,141,,,,
9893,22,116.5533,39.922,21,,,,
9894,22,116.3388,39.8488,10,,,,
9895,22,116.8544,40.3801,225,,,,
9896,22,116.2709,39.9034,14,,,,
9897,22,116.7108,39.9242,50,,,,
9898,22,116.8359,40.3834,68,,,,
9899,22,116.2718,40.228,25,,,,
9900,22,116.435,39.8247,4,,,,
9901,22,116.8802,40.3976,8,,,,
9902,22,116.4237,39.9037,185,,,,
9903,22,116.3427,40.0364,145,,,,
9904,22,116.3197,39.8639,14,,,,
9905,22,116.5961,39.9289,13,,,,
9906,22,116.5333,39.8627,10,,,,
9907,22,116.6357,40.0403,13,,,,
9908,22,116.6556,40.3027,5,,,,
9909,22,116.4008,39.9034,85,,,,
9910,22,116.5794,39.9271,50,,,,
9911,22,116.4268,39.7952,10,,,,
9912,22,116.5196,39.7088,4,,,,
9913,22,116.4572,39.9758,34,,,,
9914,22,116.3573,40.0781,13,,,,
9915,22,116.4102,40.0524,24,,,,
9916,22,116.4338,39.9401,118,,,,
9917,22,116.641,40.3163,100,,,,
9918,22,116.2999,40.2122,48,,,,
9919,22,116.8689,40.3778,58,,,,
9920,22,116.4844,39.9274,8,,,,
9921,22,116.6368,39.883,14,,,,
9922,22,115.8748,40.385,10,,,,
9923,22,116.3624,40.0518,12,,,,
9924,22,116.4231,40.0524,10,,,,
9925,22,116.446,39.9494,82,,,,
9926,22,116.3037,39.9988,33,,,,
9927,22,116.453,39.8538,8,,,,
9928,22,116.3781,39.9537,69,,,,
9929,22,116.5119,39.922,54,,,,
9930,22,116.4978,39.9209,138,,,,
9931,22,116.227,39.7809,10,,,,
9932,22,116.3855,39.8408,62,,,,
9933,22,116.5417,39.7513,34,,,,
9934,22,116.3582,39.9111,52,,,,
9935,22,116.3764,40.0427,21,,,,
9936,22,116.2255,40.0795,12,,,,
9937,22,116.5143,39.9423,21,,,,
9938,22,116.4063,39.8138,9,,,,
9939,22,116.3308,39.8956,56,,,,
9940,22,116.4348,39.8435,16,,,,
9941,22,116.7177,39.8923,24,,,,
9942,22,116.3706,39.8809,20,,,,
9943,22,116.362,39.9646,28,,,,
9944,22,116.6798,40.2906,14,,,,
9945,22,116.6642,40.1807,18,,,,
9946,22,116.3489,39.9295,24,,,,
9947,22,116.5557,39.744,13,,,,
9948,22,116.0724,39.6968,4,,,,
9949,22,116.4403,39.815,9,,,,
9950,22,116.5765,40.1204,14,,,,
9951,22,116.4789,39.8771,10,,,,
9952,22,116.4841,39.8853,29,,,,
9953,22,116.4959,39.8839,12,,,,
9954,22,116.4809,39.9543,140,,,,
9955,22,116.4107,39.9122,50,,,,
9956,22,116.4891,40.0566,10,,,,
9957,22,116.6485,39.8761,50,,,,
9958,22,117.1247,40.1494,33,,,,
9959,22,116.4859,39.9837,37,,,,
9960,22,116.5128,39.967,9,,,,
9961,22,117.1369,40.1425,9,,,,
9962,22,116.4839,39.8963,18,,,,
9963,22,116.3004,39.8639,8,,,,
9964,22,116.7845,40.4075,4,,,,
9965,22,116.297,39.8378,30,,,,
9966,22,116.3583,39.9825,94,,,,
9967,22,116.5348,39.9204,38,,,,
9968,22,116.3836,39.8893,76,,,,
9969,22,116.6857,39.8693,8,,,,
9970,22,116.2161,40.2214,4,,,,
9971,22,116.5961,39.9991,21,,,,
9972,22,116.4872,39.9997,33,,,,
9973,22,116.7093,40.3318,44,,,,
9974,22,116.3268,40.0388,56,,,,
9975,22,116.3399,39.825,6,,,,
9976,22,116.6187,39.8429,4,,,,
9977,22,116.4141,40.0041,62,,,,
9978,22,116.6103,40.2667,8,,,,
9979,22,116.5698,40.0586,20,,,,
9980,22,116.685,40.1004,8,,,,
9981,22,116.3239,39.764,26,,,,
9982,22,116.3451,40.0768,142,,,,
9983,22,117.1197,40.1408,10,,,,
9984,22,116.6472,39.8988,40,,,,
9985,22,116.3226,39.9976,8,,,,
9986,23,116.3528,40.0719,5,,,,
9987,23,116.3338,40.0584,4,,,,
9988,23,116.706,39.9241,38,,,,
9989,23,116.2936,40.214,4,,,,
9990,23,116.3553,39.8775,26,,,,
9991,23,116.6978,40.3693,6,,,,
9992,23,116.3319,39.8919,40,,,,
9993,23,116.5564,39.7913,9,,,,
9994,23,116.3432,40.0771,96,,,,
9995,23,116.3441,40.0531,16,,,,
9996,23,116.6219,40.0485,4,,,,
9997,23,116.8218,40.3623,5,,,,
9998,23,116.3488,39.9133,45,,,,
9999,23,116.6744,39.9188,9,,,,
10000,23,116.5398,40.0475,4,,,,
10001,23,116.2854,39.9193,104,,,,
10002,23,116.37,39.8924,61,,,,
10003,23,116.1673,39.9332,13,,,,
10004,23,116.3875,39.9748,14,,,,
10005,23,116.6367,39.8819,24,,,,
10006,23,116.238,39.8959,4,,,,
10007,23,116.5962,40.085,86,,,,
10008,23,116.1183,39.9649,10,,,,
10009,23,116.2995,39.8788,4,,,,
10010,23,116.4124,39.9923,20,,,,
10011,23,116.4205,39.9472,4,,,,
10012,23,116.4541,39.8516,20,,,,
10013,23,116.3062,40.1603,6,,,,
10014,23,116.3268,40.0205,30,,,,
10015,23,116.2917,39.896,40,,,,
10016,23,116.5013,39.8994,12,,,,
10017,23,116.3488,39.9718,56,,,,
10018,23,116.7123,39.9338,6,,,,
10019,23,116.6427,40.3216,150,,,,
10020,23,116.4989,40.1369,8,,,,
10021,23,116.3144,39.8716,30,,,,
10022,23,116.4837,39.8662,21,,,,
10023,23,116.4501,39.9109,5,,,,
10024,23,116.6314,40.3075,22,,,,
10025,23,116.3811,39.897,4,,,,
10026,23,116.3982,39.9126,86,,,,
10027,23,116.4576,40.0016,17,,,,
10028,23,116.6406,40.1108,5,,,,
10029,23,116.3494,39.9823,42,,,,
10030,23,116.329,39.9118,20,,,,
10031,23,116.527,39.9295,57,,,,
10032,23,116.2598,39.9222,10,,,,
10033,23,116.3813,40.0912,5,,,,
10034,23,116.2972,40.0867,6,,,,
10035,23,116.7854,39.8621,10,,,,
10036,23,116.4208,40.0909,14,,,,
10037,23,116.1529,39.7563,10,,,,
10038,23,116.3262,40.0812,49,,,,
10039,23,116.4352,39.8516,310,,,,
10040,23,116.6566,39.9226,64,,,,
10041,23,116.865,40.387,142,,,,
10042,23,116.4977,40.0114,5,,,,
10043,23,115.9912,39.6963,4,,,,
10044,23,116.663,39.9008,13,,,,
10045,23,116.5018,40.0481,8,,,,
10046,23,116.6457,39.9327,20,,,,
10047,23,116.4742,39.9636,4,,,,
10048,23,116.4118,39.8439,9,,,,
10049,23,116.3082,39.9595,5,,,,
10050,23,116.4466,39.9331,141,,,,
10051,23,116.373,39.9958,5,,,,
10052,23,116.4071,40.115,6,,,,
10053,23,116.4652,39.9386,398,,,,
10054,23,116.9677,40.4072,5,,,,
10055,23,116.4028,39.9645,37,,,,
10056,23,116.6953,39.9086,48,,,,
10057,23,116.8435,40.3945,16,,,,
10058,23,116.3548,39.9559,10,,,,
10059,23,116.4252,39.9556,149,,,,
10060,23,116.6344,39.991,5,,,,
10061,23,116.3356,39.9698,16,,,,
10062,23,116.3616,39.9773,8,,,,
10063,23,116.463,39.8784,12,,,,
10064,23,116.6457,40.1633,5,,,,
10065,23,116.7738,40.3345,5,,,,
10066,23,116.4423,39.9559,21,,,,
10067,23,116.3707,39.9563,76,,,,
10068,23,116.5341,39.8318,10,,,,
10069,23,116.6568,40.1375,50,,,,
10070,23,116.6676,39.8898,74,,,,
10071,23,116.2722,39.9371,58,,,,
10072,23,116.6586,40.18,6,,,,
10073,23,116.6693,40.3628,30,,,,
10074,23,116.1813,39.9324,37,,,,
10075,23,116.4474,39.923,85,,,,
10076,23,116.7026,39.8777,29,,,,
10077,23,116.4661,39.9103,144,,,,
10078,23,116.5554,40.1143,6,,,,
10079,23,116.2401,40.2286,34,,,,
10080,23,116.3847,39.913,434,,,,
10081,23,116.4237,39.9165,184,,,,
10082,23,116.3773,39.9059,58,,,,
10083,23,116.3346,39.7956,46,,,,
10084,23,116.5511,39.9042,10,,,,
10085,23,116.5631,40.2893,13,,,,
10086,23,116.2124,39.8998,4,,,,
10087,23,116.4408,39.9027,6,,,,
10088,23,115.8274,40.4695,13,,,,
10089,23,116.6616,40.1504,9,,,,
10090,23,116.4247,39.9832,33,,,,
10091,23,116.6565,40.0885,4,,,,
10092,23,116.3348,40.1295,38,,,,
10093,23,116.3957,39.9494,17,,,,
10094,23,116.427,39.9304,22,,,,
10095,23,116.3361,39.7559,30,,,,
10096,23,116.5412,39.9716,9,,,,
10097,23,116.2566,40.2272,22,,,,
10098,23,116.6928,39.9324,12,,,,
10099,23,116.4865,39.906,72,,,,
10100,23,116.3562,40.0037,4,,,,
10101,23,116.4023,39.8856,6,,,,
10102,23,116.3305,39.9985,6,,,,
10103,23,116.5482,40.0061,12,,,,
10104,23,116.4846,39.9313,49,,,,
10105,23,116.2469,39.8652,5,,,,
10106,23,116.4604,39.8593,9,,,,
10107,23,116.4311,39.9738,10,,,,
10108,23,116.2322,40.2052,5,,,,
10109,23,116.3645,40.0736,50,,,,
10110,23,116.5266,39.8995,14,,,,
10111,23,116.2221,39.9992,8,,,,
10112,23,116.4178,40.051,22,,,,
10113,23,116.5945,39.9209,21,,,,
10114,23,116.3175,39.9146,105,,,,
10115,23,116.337,40.014,18,,,,
10116,23,116.3084,40.0935,10,,,,
10117,23,116.8395,40.3436,20,,,,
10118,23,116.2834,40.0087,6,,,,
10119,23,116.467,39.9948,8,,,,
10120,23,116.65,39.9138,92,,,,
10121,23,116.3086,39.8205,18,,,,
10122,23,116.476,39.7807,4,,,,
10123,23,116.176,39.7419,5,,,,
10124,23,117.0236,40.4646,6,,,,
10125,23,116.3949,39.8975,8,,,,
10126,23,116.5084,39.9343,6,,,,
10127,23,116.4607,39.9505,12,,,,
10128,23,116.4076,39.9472,569,,,,
10129,23,116.5794,39.9271,9,,,,
10130,23,116.2123,39.9263,4,,,,
10131,23,116.3464,40.0878,26,,,,
10132,23,116.5643,39.928,12,,,,
10133,23,116.2353,39.8845,18,,,,
10134,23,116.608,40.2691,26,,,,
10135,23,116.8652,40.4018,38,,,,
10136,23,116.3192,39.9629,61,,,,
10137,23,116.3309,39.928,6,,,,
10138,23,116.3866,39.9395,20,,,,
10139,23,116.8563,40.3707,61,,,,
10140,23,116.3719,40.0807,6,,,,
10141,23,116.2819,39.9634,9,,,,
10142,23,116.3176,39.887,57,,,,
10143,23,116.5957,40.0495,4,,,,
10144,23,116.1749,40.1919,4,,,,
10145,23,116.6981,40.2891,8,,,,
10146,23,116.0214,39.7108,22,,,,
10147,23,116.6517,40.3062,21,,,,
10148,23,116.2961,40.04,8,,,,
10149,23,116.5176,39.9976,9,,,,
10150,23,116.3964,40.0081,41,,,,
10151,23,116.1944,39.765,8,,,,
10152,23,116.7238,39.9616,12,,,,
10153,23,116.2929,39.9316,33,,,,
10154,23,116.4708,39.9209,401,,,,
10155,23,116.4351,39.8932,8,,,,
10156,23,116.4743,39.8996,28,,,,
10157,23,116.447,39.9679,49,,,,
10158,23,116.3873,39.9864,10,,,,
10159,23,117.1659,40.1939,4,,,,
10160,23,116.2757,40.0423,9,,,,
10161,23,116.6998,39.9483,8,,,,
10162,23,116.3603,39.9467,88,,,,
10163,23,116.2971,40.067,8,,,,
10164,23,116.4089,40.0145,5,,,,
10165,23,116.2148,39.9133,8,,,,
10166,23,116.4006,39.9828,21,,,,
10167,23,116.6701,40.1146,10,,,,
10168,23,116.3026,39.8399,16,,,,
10169,23,116.5156,40.0297,8,,,,
10170,23,116.1031,39.7451,6,,,,
10171,23,116.6227,39.9307,25,,,,
10172,23,116.1214,39.9394,5,,,,
10173,23,116.4192,40.0074,70,,,,
10174,23,116.3092,39.9811,93,,,,
10175,23,116.8529,40.3835,13,,,,
10176,23,116.4983,39.9292,24,,,,
10177,23,116.3588,40.0198,42,,,,
10178,23,116.2003,39.924,10,,,,
10179,23,116.2038,39.8152,4,,,,
10180,23,116.4166,40.0741,18,,,,
10181,23,116.5644,40.1078,6,,,,
10182,23,116.6545,40.124,30,,,,
10183,23,116.4799,39.946,53,,,,
10184,23,116.3715,39.8458,58,,,,
10185,23,116.5067,39.7965,22,,,,
10186,23,116.6941,40.1229,22,,,,
10187,23,116.538,39.8879,10,,,,
10188,23,116.4199,40.0644,65,,,,
10189,23,116.4991,39.9409,13,,,,
10190,23,116.2711,39.899,16,,,,
10191,23,116.357,39.7974,21,,,,
10192,23,116.6689,39.9088,80,,,,
10193,23,116.6704,39.8773,46,,,,
10194,23,116.4864,39.9807,5,,,,
10195,23,116.3756,39.9436,52,,,,
10196,23,116.3716,39.9146,121,,,,
10197,23,116.3771,39.8371,4,,,,
10198,23,116.5192,39.9403,16,,,,
10199,23,116.468,39.89,54,,,,
10200,23,116.2574,40.2169,10,,,,
10201,23,116.5701,40.1198,9,,,,
10202,23,116.6774,39.9006,16,,,,
10203,23,116.4794,39.8814,8,,,,
10204,23,116.2822,40.1516,6,,,,
10205,23,116.4979,39.9748,28,,,,
10206,23,116.583,39.9154,20,,,,
10207,23,116.8036,40.3637,6,,,,
10208,23,116.2678,39.9576,5,,,,
10209,23,116.3745,39.9865,34,,,,
10210,23,116.7246,39.9087,10,,,,
10211,23,116.479,39.955,118,,,,
10212,23,116.542,39.7509,41,,,,
10213,23,116.5687,39.744,5,,,,
10214,23,116.4297,40.0812,26,,,,
10215,23,116.4853,40.0129,30,,,,
10216,23,116.3809,40.0158,9,,,,
10217,23,116.3988,39.9398,224,,,,
10218,23,116.3927,39.8513,56,,,,
10219,23,116.6061,39.9148,26,,,,
10220,23,116.6853,39.869,10,,,,
10221,23,116.3838,39.8094,4,,,,
10222,23,116.592,39.934,32,,,,
10223,23,116.298,39.8137,14,,,,
10224,23,116.7064,39.8568,26,,,,
10225,23,116.5119,40.0065,28,,,,
10226,23,116.1479,39.7421,36,,,,
10227,23,116.4056,39.8517,26,,,,
10228,23,116.6112,40.2189,13,,,,
10229,23,116.3068,40.0311,14,,,,
10230,23,116.261,40.1521,6,,,,
10231,23,116.3374,39.7687,64,,,,
10232,23,116.4591,39.9224,73,,,,
10233,23,116.3776,39.9321,70,,,,
10234,23,116.6185,40.0773,5,,,,
10235,23,116.6367,40.3334,12,,,,
10236,23,116.4372,39.8697,54,,,,
10237,23,116.3625,39.9895,5,,,,
10238,23,116.434,40.0079,4,,,,
10239,23,116.4978,39.9196,112,,,,
10240,23,116.3346,39.9426,56,,,,
10241,23,116.3439,40.0326,25,,,,
10242,23,116.295,40.0988,16,,,,
10243,23,116.0964,39.9765,9,,,,
10244,23,116.5241,39.9562,22,,,,
10245,23,116.2425,39.9132,40,,,,
10246,23,116.4427,39.9766,20,,,,
10247,23,116.4505,40.0521,32,,,,
10248,23,116.2348,40.2144,4,,,,
10249,23,116.6384,39.9111,17,,,,
10250,23,116.6573,39.8817,9,,,,
10251,23,116.5046,40.0604,5,,,,
10252,23,116.4182,39.9683,32,,,,
10253,23,116.5665,40.0165,4,,,,
10254,23,116.2764,40.0185,24,,,,
10255,23,116.4244,39.9022,120,,,,
10256,23,116.2275,39.9116,56,,,,
10257,23,116.5676,39.9112,22,,,,
10258,23,116.5303,39.9478,10,,,,
10259,23,116.2941,39.8249,10,,,,
10260,23,116.3322,39.9892,44,,,,
10261,23,116.3279,39.9008,13,,,,
10262,23,116.3805,40.0278,14,,,,
10263,23,116.6324,39.9193,6,,,,
10264,23,116.4378,39.9856,40,,,,
10265,23,116.2697,40.2281,5,,,,
10266,23,116.3626,39.7193,6,,,,
10267,23,116.5099,39.8163,42,,,,
10268,23,116.4742,40.2414,17,,,,
10269,23,116.1906,39.9428,9,,,,
10270,23,116.5527,39.9472,14,,,,
10271,23,116.3012,39.9191,26,,,,
10272,23,116.5105,40.1104,6,,,,
10273,23,116.6093,40.3022,8,,,,
10274,23,116.393,39.9288,8,,,,
10275,23,116.5642,40.0703,4,,,,
10276,23,116.3729,39.8286,32,,,,
10277,23,116.35,39.929,45,,,,
10278,23,116.3433,39.9986,64,,,,
10279,23,116.6818,39.8919,66,,,,
10280,23,116.6816,40.3533,21,,,,
10281,23,116.4283,39.8636,10,,,,
10282,23,116.5772,40.0721,17,,,,
10283,23,116.2867,40.0306,12,,,,
10284,23,116.5916,40.0666,8,,,,
10285,23,116.8603,40.4618,14,,,,
10286,23,116.5495,40.0807,10,,,,
10287,23,116.7059,39.8662,13,,,,
10288,23,116.1882,39.9231,21,,,,
10289,23,116.3659,39.9227,70,,,,
10290,23,116.3717,39.859,45,,,,
10291,23,116.5288,40.0306,9,,,,
10292,23,116.4239,39.8344,30,,,,
10293,23,116.6495,39.8912,76,,,,
10294,23,116.5021,40.1476,5,,,,
10295,23,116.6934,39.8955,10,,,,
10296,23,116.4847,39.9212,178,,,,
10297,23,116.3193,39.9918,62,,,,
10298,23,116.4514,39.9424,21,,,,
10299,23,116.5214,39.8105,6,,,,
10300,23,116.2905,40.0503,48,,,,
10301,23,116.2988,39.9541,45,,,,
10302,23,116.3256,40.0496,8,,,,
10303,23,116.1685,39.7675,5,,,,
10304,23,116.6465,40.341,88,,,,
10305,23,116.3104,40.1032,26,,,,
10306,23,116.3196,39.8506,8,,,,
10307,23,116.4632,39.9667,41,,,,
